Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue
572058,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-10-20 12:43:00,8.25,18252,United Kingdom,8.25
569491,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-04 13:25:00,2.95,14056,United Kingdom,2.95
578463,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-24 12:30:00,1.65,12757,Portugal,19.799999999999997
570444,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-10-10 14:38:00,1.69,17284,United Kingdom,3.38
533140,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2010-11-16 13:04:00,1.95,15968,United Kingdom,1.95
573543,22158,3 HEARTS HANGING DECORATION RUSTIC,2,2011-10-31 13:05:00,2.95,17777,United Kingdom,5.9
556732,22624,IVORY KITCHEN SCALES,1,2011-06-14 11:47:00,8.5,15039,United Kingdom,8.5
559372,22449,SILK PURSE BABUSHKA PINK,6,2011-07-08 10:23:00,3.35,12461,Switzerland,20.1
508864,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,2,2010-05-18 16:09:00,4.25,17589,United Kingdom,8.5
580188,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-12-02 12:02:00,0.85,16440,United Kingdom,5.1
536804,15056BL,EDWARDIAN PARASOL BLACK,12,2010-12-02 16:34:00,5.95,14031,United Kingdom,71.4
533906,22515,CHILDS GARDEN SPADE PINK,1,2010-11-19 11:55:00,2.1,17360,United Kingdom,2.1
547971,21832,CHOCOLATE CALCULATOR,4,2011-03-28 16:37:00,1.65,17917,United Kingdom,6.6
564317,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-24 13:12:00,3.75,13890,United Kingdom,15.0
525564,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-10-06 08:17:00,2.1,13055,United Kingdom,12.600000000000001
520654,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-08-27 12:32:00,1.95,15358,United Kingdom,23.4
526645,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-10-12 13:33:00,3.95,17841,United Kingdom,3.95
577393,48138,DOORMAT UNION FLAG,30,2011-11-18 17:06:00,7.08,14031,United Kingdom,212.4
552260,21891,TRADITIONAL WOODEN SKIPPING ROPE,24,2011-05-08 11:21:00,1.45,17002,United Kingdom,34.8
502118,85206B,PINK FELT EASTER EGG BASKET,6,2010-03-23 11:13:00,1.65,15614,United Kingdom,9.899999999999999
509340,22381,TOY TIDY PINK RETROSPOT  ,10,2010-05-21 12:28:00,2.1,17675,United Kingdom,21.0
501136,22585,PACK OF 6 BIRDY GIFT TAGS,3,2010-03-14 11:55:00,1.25,15994,United Kingdom,3.75
520021,22556,PLASTERS IN TIN CIRCUS PARADE ,18,2010-08-23 12:12:00,1.65,12678,France,29.7
566094,85024C,PINK SMALL JEWELLED PHOTOFRAME,2,2011-09-09 10:42:00,1.65,17965,United Kingdom,3.3
576923,22902,TOTE BAG I LOVE LONDON,50,2011-11-17 10:52:00,1.69,12753,Japan,84.5
572669,23187,FRENCH STYLE STORAGE JAR BONBONS,6,2011-10-25 13:10:00,0.29,16549,United Kingdom,1.7399999999999998
532438,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2010-11-12 11:21:00,1.25,18022,United Kingdom,1.25
578119,47586A,PINK FAIRY CAKE CUSHION COVER,6,2011-11-23 10:09:00,2.55,17769,United Kingdom,15.299999999999999
508653,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-05-17 15:54:00,0.65,17228,United Kingdom,7.800000000000001
532022,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,24,2010-11-10 13:11:00,0.42,16679,United Kingdom,10.08
536179,22694,WICKER STAR ,3,2010-11-30 12:21:00,2.1,16393,United Kingdom,6.300000000000001
522122,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2010-09-13 09:29:00,2.95,17416,United Kingdom,17.700000000000003
529149,22847,BREAD BIN DINER STYLE IVORY,1,2010-10-26 16:02:00,16.95,17346,United Kingdom,16.95
505056,22423,REGENCY CAKESTAND 3 TIER,1,2010-04-19 14:59:00,12.75,14667,United Kingdom,12.75
540915,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-01-12 12:00:00,4.65,13267,United Kingdom,18.6
522640,22602,CHRISTMAS RETROSPOT HEART WOOD,36,2010-09-16 10:19:00,0.85,13089,United Kingdom,30.599999999999998
545059,22961,JAM MAKING SET PRINTED,3,2011-02-27 13:04:00,1.45,14157,United Kingdom,4.35
512784,21832,CHOCOLATE CALCULATOR,3,2010-06-17 19:28:00,1.65,13230,United Kingdom,4.949999999999999
544157,22540,MINI JIGSAW CIRCUS PARADE ,24,2011-02-16 12:46:00,0.42,12372,Denmark,10.08
567477,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6,2011-09-20 13:20:00,1.25,16327,United Kingdom,7.5
509151,20977,36 PENCILS TUBE WOODLAND,5,2010-05-20 13:06:00,1.25,14606,United Kingdom,6.25
537789,22837,HOT WATER BOTTLE BABUSHKA ,24,2010-12-08 12:49:00,4.65,14051,United Kingdom,111.60000000000001
537362,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-12-06 12:34:00,1.65,17596,United Kingdom,1.65
509634,47556B,TEA TIME TEA TOWELS ,1,2010-05-25 10:23:00,2.95,13324,United Kingdom,2.95
495369,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,4,2010-01-24 12:31:00,3.75,13527,United Kingdom,15.0
575855,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-11 12:24:00,1.69,14527,United Kingdom,13.52
495529,79191C,RETRO PLASTIC ELEPHANT TRAY,5,2010-01-25 15:07:00,0.85,17610,United Kingdom,4.25
554504,21845,DAIRY MAID STRIPE MUG,36,2011-05-24 15:13:00,0.79,17719,United Kingdom,28.44
552658,22428,ENAMEL FIRE BUCKET CREAM,1,2011-05-10 14:57:00,6.95,14534,United Kingdom,6.95
514519,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2010-07-05 09:20:00,0.36,17850,United Kingdom,4.32
535788,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2010-11-28 14:15:00,1.25,16595,United Kingdom,3.75
513065,21868,POTTING SHED TEA MUG,2,2010-06-21 14:14:00,1.25,15850,United Kingdom,2.5
513778,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2010-06-28 14:05:00,0.85,17326,United Kingdom,0.85
555551,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2011-06-05 13:32:00,2.95,14696,United Kingdom,17.700000000000003
575507,23014,GLASS APOTHECARY BOTTLE ELIXIR,8,2011-11-10 10:32:00,3.95,17197,United Kingdom,31.6
546667,22728,ALARM CLOCK BAKELIKE PINK,4,2011-03-15 15:31:00,3.75,14735,United Kingdom,15.0
524380,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2010-09-28 17:47:00,1.95,12964,United Kingdom,3.9
560426,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-18 15:15:00,1.65,14038,United Kingdom,16.5
508858,20692,FLORAL ELEPHANT SOFT TOY,1,2010-05-18 15:30:00,4.25,17920,United Kingdom,4.25
573287,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-28 14:42:00,12.75,14194,United Kingdom,25.5
552854,21199,PINK  HEART CONFETTI IN TUBE,12,2011-05-11 15:16:00,1.65,14748,United Kingdom,19.799999999999997
579679,20727,LUNCH BAG  BLACK SKULL.,3,2011-11-30 13:29:00,1.65,13755,United Kingdom,4.949999999999999
564962,22267,EASTER DECORATION EGG BUNNY ,1,2011-08-31 14:35:00,0.39,17777,United Kingdom,0.39
580372,22847,BREAD BIN DINER STYLE IVORY,2,2011-12-02 17:04:00,16.95,16359,United Kingdom,33.9
532557,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6,2010-11-12 12:49:00,0.42,13032,United Kingdom,2.52
498046,21713,CITRONELLA CANDLE FLOWERPOT,8,2010-02-16 10:44:00,2.1,15051,United Kingdom,16.8
567821,84997D,CHILDRENS CUTLERY POLKADOT PINK,5,2011-09-22 12:45:00,4.15,14659,United Kingdom,20.75
545555,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-03-03 15:17:00,1.25,17757,United Kingdom,1.25
562366,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2011-08-04 14:01:00,1.45,17692,United Kingdom,17.4
566860,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-09-15 12:40:00,2.1,17002,United Kingdom,12.600000000000001
527063,22675,FRENCH KITCHEN SIGN BLUE METAL,5,2010-10-14 13:48:00,1.25,14584,United Kingdom,6.25
572552,22891,TEA FOR ONE POLKADOT,1,2011-10-24 17:07:00,8.29,14096,United Kingdom,8.29
544918,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-02-24 16:30:00,0.65,13081,United Kingdom,15.600000000000001
559305,21471,STRAWBERRY RAFFIA FOOD COVER,1,2011-07-07 12:56:00,3.75,17892,United Kingdom,3.75
500015,21156,RED SPOTTY CHILDS APRON,3,2010-03-04 10:31:00,1.95,17861,United Kingdom,5.85
493671,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2010-01-05 12:25:00,2.1,13338,United Kingdom,12.600000000000001
554990,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-29 13:57:00,1.65,16567,United Kingdom,16.5
573396,16237,SLEEPING CAT ERASERS,2,2011-10-30 15:13:00,0.21,14723,United Kingdom,0.42
522913,22150,3 STRIPEY MICE FELTCRAFT,6,2010-09-17 13:52:00,1.95,15026,United Kingdom,11.7
568655,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-09-28 12:20:00,4.25,17611,United Kingdom,17.0
492313,21357,TOAST ITS - DINOSAUR,20,2009-12-16 12:09:00,1.25,14680,United Kingdom,25.0
578072,17003,BROCADE RING PURSE ,36,2011-11-22 16:02:00,0.39,17759,United Kingdom,14.040000000000001
502422,21754,HOME BUILDING BLOCK WORD,3,2010-03-24 12:20:00,5.95,14911,EIRE,17.85
505643,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-04-23 14:23:00,2.95,15245,United Kingdom,17.700000000000003
561105,23301,GARDENERS KNEELING PAD KEEP CALM ,16,2011-07-25 11:36:00,1.65,15218,United Kingdom,26.4
518061,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,2010-08-04 12:19:00,5.95,15311,United Kingdom,5.95
575325,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-11-09 13:46:00,3.75,17293,United Kingdom,3.75
537837,22667,RECIPE BOX RETROSPOT ,6,2010-12-08 14:59:00,2.95,13077,United Kingdom,17.700000000000003
537867,21484,CHICK GREY HOT WATER BOTTLE,4,2010-12-08 16:48:00,3.45,16717,United Kingdom,13.8
542284,22859,EASTER TIN BUNNY BOUQUET,6,2011-01-27 10:56:00,1.65,17311,United Kingdom,9.899999999999999
499275,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,2010-02-25 17:37:00,3.75,13652,United Kingdom,22.5
515916,22089,PAPER BUNTING VINTAGE PAISLEY,2,2010-07-15 13:32:00,2.95,15542,United Kingdom,5.9
490052,84791,GINGHAM HEART DECORATION,6,2009-12-03 13:09:00,2.95,13895,United Kingdom,17.700000000000003
492098,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,2009-12-15 14:05:00,5.95,16749,United Kingdom,35.7
543555,22501,PICNIC BASKET WICKER LARGE,2,2011-02-10 10:18:00,9.95,17686,United Kingdom,19.9
566580,22418,10 COLOUR SPACEBOY PEN,24,2011-09-13 13:46:00,0.85,12822,United Kingdom,20.4
499170,21934,SKULL SHOULDER BAG,100,2010-02-25 09:40:00,1.45,16118,United Kingdom,145.0
490049,22090,PAPER BUNTING RETRO SPOTS,40,2009-12-03 13:04:00,2.55,15794,United Kingdom,102.0
542780,22192,BLUE DINER WALL CLOCK,2,2011-02-01 09:38:00,8.5,17675,United Kingdom,17.0
558631,82582,AREA PATROLLED METAL SIGN,2,2011-06-30 18:17:00,2.1,17921,United Kingdom,4.2
514513,20725,LUNCH BAG RED SPOTTY,10,2010-07-04 13:46:00,1.65,13029,United Kingdom,16.5
539307,21873,IF YOU CAN'T STAND THE HEAT MUG,72,2010-12-16 17:43:00,0.42,13694,United Kingdom,30.24
574470,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,7,2011-11-04 11:56:00,0.2,12748,United Kingdom,1.4000000000000001
502113,21872,GLAMOROUS  MUG,1,2010-03-23 11:01:00,1.25,15998,United Kingdom,1.25
534555,22770,MIRROR CORNICE,4,2010-11-23 12:22:00,14.95,17508,Greece,59.8
562218,20677,PINK POLKADOT BOWL,8,2011-08-03 14:07:00,1.25,13851,United Kingdom,10.0
495401,20685,RED SPOTTY COIR DOORMAT,2,2010-01-25 09:38:00,6.75,14329,United Kingdom,13.5
534800,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2010-11-24 12:04:00,0.85,17019,United Kingdom,0.85
516744,22129,PARTY CONES CANDY TREE DECORATION,24,2010-07-22 14:27:00,0.85,14236,United Kingdom,20.4
572652,22113,GREY HEART HOT WATER BOTTLE,4,2011-10-25 12:11:00,4.25,15805,United Kingdom,17.0
553725,23065,LARGE JEWELLERY STAND,1,2011-05-18 16:51:00,12.5,17047,United Kingdom,12.5
571117,22768,FAMILY PHOTO FRAME CORNICE,2,2011-10-13 17:51:00,9.95,16224,United Kingdom,19.9
539496,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2010-12-20 10:38:00,0.42,13050,United Kingdom,10.08
543309,21158,MOODY GIRL DOOR HANGER ,1,2011-02-07 12:05:00,1.45,18118,United Kingdom,1.45
562711,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-08-08 14:53:00,1.65,16788,United Kingdom,3.3
551289,21746,SMALL RED RETROSPOT WINDMILL,96,2011-04-27 14:18:00,1.06,18226,United Kingdom,101.76
550900,21889,WOODEN BOX OF DOMINOES,24,2011-04-21 12:11:00,1.25,16553,United Kingdom,30.0
579196,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-11-28 15:54:00,3.29,14096,United Kingdom,3.29
566076,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,2011-09-09 09:13:00,4.25,12449,Belgium,17.0
575367,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-11-09 15:05:00,0.29,15114,United Kingdom,13.919999999999998
528912,21071,VINTAGE BILLBOARD DRINK ME MUG,3,2010-10-25 13:40:00,1.25,16241,United Kingdom,3.75
527954,37500,TEA TIME TEAPOT IN GIFT BOX,1,2010-10-19 16:10:00,9.95,14030,United Kingdom,9.95
565796,23203,JUMBO BAG VINTAGE DOILY ,10,2011-09-07 10:07:00,2.08,14916,United Kingdom,20.8
559686,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-07-11 15:26:00,1.65,17966,United Kingdom,3.3
495380,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-01-24 13:51:00,4.25,16592,United Kingdom,17.0
490247,22049,WRAP CHRISTMAS SCREEN PRINT,50,2009-12-04 12:28:00,0.42,16192,United Kingdom,21.0
493372,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2009-12-23 11:21:00,4.95,15044,United Kingdom,29.700000000000003
536782,22341,LOVE GARLAND PAINTED ZINC ,12,2010-12-02 15:18:00,1.65,17567,United Kingdom,19.799999999999997
527143,22619,SET OF 6 SOLDIER SKITTLES,4,2010-10-15 10:20:00,3.75,17510,United Kingdom,15.0
543282,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-06 16:08:00,1.69,12956,United Kingdom,13.52
500878,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2010-03-10 14:19:00,8.5,16258,United Kingdom,17.0
553462,23173,REGENCY TEAPOT ROSES ,4,2011-05-17 10:57:00,9.95,17147,United Kingdom,39.8
539076,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-12-16 08:03:00,7.65,16525,United Kingdom,122.4
508486,21902,"KEY FOB , FRONT  DOOR ",10,2010-05-16 12:57:00,0.65,16456,United Kingdom,6.5
553931,21749,LARGE RED RETROSPOT WINDMILL,6,2011-05-20 10:27:00,2.1,14911,EIRE,12.600000000000001
538201,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2,2010-12-10 11:12:00,0.85,15723,United Kingdom,1.7
498508,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2010-02-19 11:46:00,1.65,16574,United Kingdom,19.799999999999997
573143,23581,JUMBO BAG PAISLEY PARK,100,2011-10-27 17:56:00,1.79,13098,United Kingdom,179.0
502235,79030G,"TUMBLER, NEW ENGLAND",6,2010-03-23 12:41:00,1.65,15571,United Kingdom,9.899999999999999
578032,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-22 13:41:00,4.95,16633,United Kingdom,19.8
531508,22940,FELTCRAFT CHRISTMAS FAIRY,12,2010-11-08 15:42:00,4.25,14016,EIRE,51.0
575317,22619,SET OF 6 SOLDIER SKITTLES,80,2011-11-09 13:12:00,3.39,17402,United Kingdom,271.2
507619,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2010-05-10 14:15:00,0.85,15311,United Kingdom,1.7
573937,23379,PACK OF 12 RED APPLE TISSUES,24,2011-11-02 10:40:00,0.39,15830,United Kingdom,9.36
553732,23170,REGENCY TEA PLATE ROSES ,12,2011-05-19 08:27:00,1.65,12481,Germany,19.799999999999997
536190,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2010-11-30 12:43:00,8.5,14527,United Kingdom,8.5
550527,22611,VINTAGE UNION JACK SHOPPING BAG,6,2011-04-19 10:48:00,4.95,12476,Germany,29.700000000000003
493708,84750A,PINK SMALL GLASS CAKE STAND,32,2010-01-05 15:29:00,1.65,15311,United Kingdom,52.8
501507,84676,BATH DUCK WATERING CAN,1,2010-03-17 11:21:00,2.95,14662,United Kingdom,2.95
525524,22294,HEART FILIGREE DOVE  SMALL,10,2010-10-05 17:55:00,1.25,15750,United Kingdom,12.5
571310,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-10-17 10:17:00,0.79,13394,United Kingdom,14.22
491425,21817,GLITTER CHRISTMAS TREE,2,2009-12-10 20:04:00,0.85,16905,United Kingdom,1.7
490681,21365,MIRRORED WALL ART STARS,1,2009-12-07 13:35:00,2.95,17988,United Kingdom,2.95
580752,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-12-06 09:56:00,1.45,12478,Greece,17.4
551270,22489,PACK OF 12 TRADITIONAL CRAYONS,6,2011-04-27 12:35:00,0.42,15891,United Kingdom,2.52
512244,22366,DOOR MAT AIRMAIL ,40,2010-06-14 12:39:00,6.35,17809,United Kingdom,254.0
493050,21491,SET OF THREE VINTAGE GIFT WRAPS,4,2009-12-21 16:24:00,1.95,17377,United Kingdom,7.8
509404,22624,IVORY KITCHEN SCALES,12,2010-05-23 11:34:00,7.65,15251,United Kingdom,91.80000000000001
494239,22074,6 RIBBONS SHIMMERING PINKS ,1,2010-01-12 15:48:00,1.65,14081,United Kingdom,1.65
557787,23041,PAPER LANTERN 9 POINT SNOW STAR,1,2011-06-22 16:16:00,4.15,15041,United Kingdom,4.15
510796,20725,LUNCH BAG RED SPOTTY,6,2010-06-03 16:52:00,1.65,14713,United Kingdom,9.899999999999999
534846,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2010-11-24 13:32:00,2.1,13823,United Kingdom,25.200000000000003
539285,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-12-16 15:59:00,3.75,15366,United Kingdom,15.0
524621,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-09-30 10:42:00,2.55,14258,United Kingdom,204.0
538626,22659,LUNCH BOX I LOVE LONDON,4,2010-12-13 12:57:00,1.95,17338,United Kingdom,7.8
576688,22991,GIRAFFE WOODEN RULER,12,2011-11-16 12:16:00,1.95,16717,United Kingdom,23.4
538155,21905,MORE BUTTER METAL SIGN ,1,2010-12-09 16:52:00,2.1,16907,United Kingdom,2.1
546909,21399,BLUE POLKADOT COFFEE MUG,30,2011-03-17 19:01:00,0.39,14056,United Kingdom,11.700000000000001
563638,21754,HOME BUILDING BLOCK WORD,2,2011-08-18 10:36:00,5.95,15311,United Kingdom,11.9
568173,23263,SET OF 3 WOODEN HEART DECORATIONS,48,2011-09-25 13:16:00,1.25,16187,United Kingdom,60.0
543285,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-07 09:48:00,12.75,14600,United Kingdom,12.75
514679,22363,GLASS JAR MARMALADE ,12,2010-07-05 13:46:00,2.95,16705,United Kingdom,35.400000000000006
562540,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-08-05 15:38:00,8.25,17400,United Kingdom,16.5
528419,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-22 09:44:00,1.25,12615,France,15.0
553074,21993,FLORAL FOLK STATIONERY SET,1,2011-05-13 11:45:00,2.95,15529,United Kingdom,2.95
534061,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-11-21 11:03:00,4.95,12967,United Kingdom,29.700000000000003
529597,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,2010-10-29 08:48:00,2.95,17675,United Kingdom,53.1
531568,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2010-11-09 10:31:00,3.75,12681,France,15.0
562046,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-08-02 10:34:00,1.65,12378,Switzerland,16.5
523867,22191,IVORY DINER WALL CLOCK,1,2010-09-24 12:43:00,8.5,13174,United Kingdom,8.5
548968,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-04-05 10:58:00,2.08,12744,Singapore,20.8
536488,21621,VINTAGE UNION JACK BUNTING,1,2010-12-01 12:31:00,8.5,17897,United Kingdom,8.5
489514,44230,SQUARE MIRROR CURTAIN,1,2009-12-01 11:21:00,7.95,15311,United Kingdom,7.95
538995,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-12-15 12:05:00,1.25,13458,United Kingdom,15.0
524596,20979,36 PENCILS TUBE RED RETROSPOT,32,2010-09-29 16:31:00,1.25,15144,United Kingdom,40.0
521426,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-09-06 11:21:00,0.55,12490,France,13.200000000000001
543983,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-02-15 09:20:00,9.95,16979,United Kingdom,9.95
565322,21058,PARTY INVITES WOODLAND,12,2011-09-02 13:15:00,0.85,12437,France,10.2
580027,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,2011-12-01 12:01:00,0.42,14178,United Kingdom,1.68
574474,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-11-04 12:05:00,0.85,17979,United Kingdom,1.7
548911,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-04-05 09:09:00,2.95,12951,United Kingdom,17.700000000000003
578019,22564,ALPHABET STENCIL CRAFT,1,2011-11-22 13:11:00,1.25,17360,United Kingdom,1.25
538382,22834,HAND WARMER BABUSHKA DESIGN,6,2010-12-12 11:37:00,2.1,17218,United Kingdom,12.600000000000001
524389,84876D,BLUE HEART COMPACT MIRROR,24,2010-09-28 18:23:00,1.25,16600,United Kingdom,30.0
569212,22219,LOVEBIRD HANGING DECORATION WHITE ,3,2011-10-02 12:05:00,0.85,15164,United Kingdom,2.55
501574,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-03-18 09:49:00,0.42,18187,United Kingdom,10.5
547880,22318,FIVE HEART HANGING DECORATION,1,2011-03-27 16:05:00,2.95,15426,United Kingdom,2.95
531119,21260,FIRST AID TIN,2,2010-11-05 12:51:00,3.25,14606,United Kingdom,6.5
528625,35598B,BLACK CHRISTMAS TREE 60CM,1,2010-10-24 10:56:00,2.95,17843,United Kingdom,2.95
581017,85034C,3 ROSE MORRIS BOXED CANDLES,12,2011-12-07 10:06:00,1.25,14910,United Kingdom,15.0
556882,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-06-15 12:21:00,0.42,14395,United Kingdom,0.84
540098,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-01-04 15:50:00,0.65,16241,United Kingdom,0.65
553202,22913,RED COAT RACK PARIS FASHION,1,2011-05-15 16:02:00,4.95,15854,United Kingdom,4.95
547052,22618,COOKING SET RETROSPOT,1,2011-03-20 12:07:00,9.95,18225,United Kingdom,9.95
551342,21915,RED  HARMONICA IN BOX ,12,2011-04-28 08:34:00,1.25,16099,United Kingdom,15.0
567170,23129,HEART SHAPED HOLLY WREATH,5,2011-09-18 12:40:00,4.15,13566,United Kingdom,20.75
548169,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-03-29 13:48:00,3.39,14680,United Kingdom,81.36
566402,23310,BUBBLEGUM RING ASSORTED,108,2011-09-12 13:34:00,0.42,14997,United Kingdom,45.36
526271,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-10-11 11:15:00,0.55,13758,United Kingdom,13.200000000000001
529845,21488,RED WHITE SCARF  HOT WATER BOTTLE,5,2010-10-31 13:12:00,3.95,14040,United Kingdom,19.75
528367,21481,FAWN BLUE HOT WATER BOTTLE,4,2010-10-21 16:29:00,2.95,13077,United Kingdom,11.8
530420,21328,BALLOONS  WRITING SET ,12,2010-11-03 09:16:00,1.65,17735,United Kingdom,19.799999999999997
569568,23065,LARGE DECO JEWELLERY STAND,2,2011-10-05 09:57:00,12.5,12700,France,25.0
509161,22524,CHILDRENS GARDEN GLOVES BLUE,10,2010-05-20 13:42:00,1.25,14850,United Kingdom,12.5
538056,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,2010-12-09 13:34:00,0.29,17198,United Kingdom,3.4799999999999995
553546,37370,RETRO COFFEE MUGS ASSORTED,108,2011-05-17 15:42:00,1.25,12415,Australia,135.0
491683,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,2009-12-13 12:36:00,1.25,17539,United Kingdom,1.25
565250,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-09-02 10:42:00,2.08,13643,United Kingdom,20.8
565732,23201,JUMBO BAG ALPHABET,10,2011-09-06 12:10:00,2.08,17068,United Kingdom,20.8
512405,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,2010-06-15 13:03:00,1.25,15044,United Kingdom,5.0
523416,21349,IVY HEART WREATH,2,2010-09-22 09:19:00,6.75,14611,United Kingdom,13.5
576179,23202,JUMBO BAG VINTAGE LEAF,200,2011-11-14 11:09:00,1.75,13694,United Kingdom,350.0
539957,22555,PLASTERS IN TIN STRONGMAN,12,2010-12-23 12:58:00,1.65,12585,Germany,19.799999999999997
581116,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-12-07 12:21:00,3.75,17232,United Kingdom,3.75
518270,22469,HEART OF WICKER SMALL,2,2010-08-05 20:03:00,1.65,16549,United Kingdom,3.3
510438,84016,FLAG OF ST GEORGE CAR FLAG,60,2010-05-30 14:13:00,0.42,15916,United Kingdom,25.2
526225,22659,LUNCH BOX I LOVE LONDON,1,2010-10-10 15:06:00,1.95,14571,United Kingdom,1.95
573576,21900,"KEY FOB , SHED",3,2011-10-31 14:09:00,1.63,14096,United Kingdom,4.89
547841,21908,CHOCOLATE THIS WAY METAL SIGN,7,2011-03-27 11:02:00,2.1,16923,United Kingdom,14.700000000000001
491146,21055,TOOL BOX SOFT TOY ,1,2009-12-09 17:26:00,8.95,15209,United Kingdom,8.95
554415,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-24 12:10:00,0.65,18202,United Kingdom,10.4
